AssetName,Abundance,Environment,Flowers,Fruits,Lat,Long,NofTrees,TreeSpecies,Country
CT2044,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,157.8,Two,Gamma,Russia
CT2045,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,26.2,Two,Gamma,Bulgaria
CT2046,Uncommon,Day/Night/Rain/Snow,March to June,N/A,31.9,102.3,Two,Gamma,China
CT2047,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,-70.6,Two,Gamma,Canada
CT2048,Uncommon,Day/Night/Rain,September to December,N/A,-5.9,-45.2,Two,Gamma,Brazil
CT2049,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,172.1,Two,Gamma,Russia
CT2050,Uncommon,Day/Night/Rain,September to December,N/A,-2.8,-59.5,Two,Gamma,Brazil
CT2051,Uncommon,Day/Night/Rain/Snow,March to June,N/A,45.1,81.7,Two,Gamma,China
CT2052,Uncommon,Day/Night/Rain,March to June,N/A,46.1,7.1,Two,Gamma,Switzerland
CT2053,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,134,Two,Gamma,Russia
CT2054,Uncommon,Day/Night/Rain,March to June,N/A,9.4,-11.9,Two,Gamma,Sierra Leone
CT2055,Uncommon,Day/Night/Rain/Snow,March to June,N/A,51.3,100.7,Two,Gamma,Mongolia
CT2056,Uncommon,Day/Night/Rain,March to June,N/A,39.3,23,Two,Gamma,Greece
CT2057,Uncommon,Day/Night/Rain/Snow,March to June,N/A,72.1,-76.9,Two,Gamma,Canada
CT2058,Uncommon,Day/Night/Rain/Snow,March to June,N/A,74.1,-54.7,Two,Gamma,Greenland
CT2059,Uncommon,Day/Night/Rain/Snow,March to June,N/A,48.3,50,Two,Gamma,Kazakhstan
CT2060,Uncommon,Day/Night/Rain,March to June,N/A,27.9,-110.2,Two,Gamma,Mexico
CT2061,Uncommon,Day/Night/Rain,March to June,N/A,16.8,103.9,Two,Gamma,Thailand
CT2062,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.8,-38.9,Two,Gamma,Greenland
CT2063,Uncommon,Day/Night/Rain,September to December,N/A,-32.8,21.4,Two,Gamma,South Africa
CT2064,Uncommon,Day/Night/Rain,March to June,N/A,15.3,53.1,Two,Gamma,Oman
CT2065,Uncommon,Day/Night/Rain,March to June,N/A,27.9,13.5,Two,Gamma,Libya
CT2066,Uncommon,Day/Night/Rain,September to December,N/A,-31.4,27.8,Two,Gamma,South Africa
CT2067,Uncommon,Day/Night/Rain,March to June,N/A,27.9,81.7,Two,Gamma,India
CT2068,Uncommon,Day/Night/Rain/Snow,March to June,N/A,62.4,135.6,Two,Gamma,Russia
CT2069,Uncommon,Day/Night/Rain,March to June,N/A,7.9,7.1,Two,Gamma,Nigeria
CT2070,Uncommon,Day/Night/Rain,March to June,N/A,12.4,-7.1,Two,Gamma,Mali
CT2071,Uncommon,Day/Night/Rain,September to December,N/A,-16.7,138.8,Two,Gamma,Australia
CT2072,Uncommon,Day/Night/Rain/Snow,March to June,N/A,69.5,126.1,Two,Gamma,Russia
CT2073,Uncommon,Day/Night/Rain/Snow,March to June,N/A,29.3,99.1,Two,Gamma,China
CT2074,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.8,-54.7,Two,Gamma,Greenland
CT2075,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,-132.4,Two,Gamma,Canada
CT2076,Uncommon,Day/Night/Rain/Snow,March to June,N/A,62.4,103.9,Two,Gamma,Russia
CT2077,Uncommon,Day/Night/Rain,March to June,N/A,19.6,2.4,Two,Gamma,Mali
CT2078,Uncommon,Day/Night/Rain/Snow,March to June,N/A,65.2,29.3,Two,Gamma,Finland
CT2079,Uncommon,Day/Night/Rain/Snow,March to June,N/A,49.3,-84.8,Two,Gamma,Canada
CT2080,Uncommon,Day/Night/Rain/Snow,March to June,N/A,51.3,-72.2,Two,Gamma,Canada
CT2081,Uncommon,Day/Night/Rain/Snow,March to June,N/A,53.2,108.6,Two,Gamma,Russia
CT2082,Uncommon,Day/Night/Rain/Snow,March to June,N/A,57.7,102.3,Two,Gamma,Russia
CT2083,Uncommon,Day/Night/Rain/Snow,March to June,N/A,52.3,-121.3,Two,Gamma,Canada
CT2084,Uncommon,Day/Night/Rain/Snow,March to June,N/A,35.7,111.8,Two,Gamma,China
CT2085,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.1,-130.8,Two,Gamma,Canada
CT2086,Uncommon,Day/Night/Rain,September to December,N/A,-12.1,27.8,Two,Gamma,"Congo, Democratic Republic of the"
CT2087,Uncommon,Day/Night/Rain,March to June,N/A,45.1,-0.8,Two,Gamma,France
CT2088,Uncommon,Day/Night/Rain/Snow,March to June,N/A,49.3,126.1,Two,Gamma,China
CT2089,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.6,-29.3,Two,Gamma,Greenland
CT2090,Uncommon,Day/Night/Rain/Snow,March to June,N/A,53.2,-84.8,Two,Gamma,Canada
CT2091,Uncommon,Day/Night/Rain,September to December,N/A,-34.2,121.3,Two,Gamma,Australia
CT2092,Uncommon,Day/Night/Rain/Snow,March to June,N/A,74.1,-50,Two,Gamma,Greenland
CT2093,Uncommon,Day/Night/Rain,March to June,N/A,40.5,35.7,Two,Gamma,Turkey
CT2094,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,-75.3,Two,Gamma,United States of America
CT2095,Uncommon,Day/Night/Rain/Snow,March to June,N/A,54.1,-111.8,Two,Gamma,Canada
CT2096,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,97.5,Two,Gamma,Russia
CT2097,Uncommon,Day/Night/Rain/Snow,March to June,N/A,46.1,126.1,Two,Gamma,China
CT2098,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.4,64.2,Two,Gamma,Russia
CT2099,Uncommon,Day/Night/Rain/Snow,March to June,N/A,50.3,97.5,Two,Gamma,Russia
CT2100,Uncommon,Day/Night/Rain/Snow,March to June,N/A,61.7,-113.4,Two,Gamma,Canada
CT2101,Uncommon,Day/Night/Rain,March to June,N/A,18.2,84.8,Two,Gamma,India
CT2102,Uncommon,Day/Night/Rain,September to December,N/A,-25.7,-62.6,Two,Gamma,Argentina
CT2103,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.1,126.1,Two,Gamma,Russia
CT2104,Uncommon,Day/Night/Rain,September to December,N/A,-27.1,122.9,Two,Gamma,Australia
CT2105,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.1,-91.2,Two,Gamma,Canada
CT2106,Uncommon,Day/Night/Rain/Snow,March to June,N/A,69.5,75.3,Two,Gamma,Russia
CT2107,Uncommon,Day/Night/Rain/Snow,March to June,N/A,74.1,57.9,Two,Gamma,Russia
CT2108,Uncommon,Day/Night/Rain/Snow,March to June,N/A,72.1,-37.3,Two,Gamma,Greenland
CT2109,Uncommon,Day/Night/Rain,March to June,N/A,4.9,116.6,Two,Gamma,Malaysia
CT2110,Uncommon,Day/Night/Rain,March to June,N/A,27.9,30.9,Two,Gamma,Egypt
CT2111,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.1,57.9,Two,Gamma,Russia
CT2112,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,40.4,Two,Gamma,Russia
CT2113,Uncommon,Day/Night/Rain/Snow,March to June,N/A,54.1,-118.2,Two,Gamma,Canada
CT2114,Uncommon,Day/Night/Rain,March to June,N/A,26.6,-115,Two,Gamma,Mexico
CT2115,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,180,Two,Gamma,Russia
CT2116,Uncommon,Day/Night/Rain/Snow,March to June,N/A,57.7,78.5,Two,Gamma,Russia
CT2117,Uncommon,Day/Night/Rain,March to June,N/A,18.2,10.3,Two,Gamma,Niger
CT2118,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.1,-154.6,Two,Gamma,United States of America
CT2119,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.1,105.5,Two,Gamma,Russia
CT2120,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,175.2,Two,Gamma,Russia
CT2121,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,26.2,Two,Gamma,Lithuania
CT2122,Uncommon,Day/Night/Rain/Snow,March to June,N/A,77.1,-21.4,Two,Gamma,Greenland
CT2123,Uncommon,Day/Night/Rain,March to June,N/A,13.8,10.3,Two,Gamma,Niger
CT2124,Uncommon,Day/Night/Rain,March to June,N/A,15.3,34.1,Two,Gamma,Sudan
CT2125,Uncommon,Day/Night/Rain,September to December,N/A,-16.7,127.7,Two,Gamma,Australia
CT2126,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.4,107,Two,Gamma,Russia
CT2127,Uncommon,Day/Night/Rain,March to June,N/A,4.9,15.1,Two,Gamma,Central African Republic
CT2128,Uncommon,Day/Night/Rain/Snow,March to June,N/A,52.3,126.1,Two,Gamma,China
CT2129,Uncommon,Day/Night/Rain/Snow,March to June,N/A,59.3,153,Two,Gamma,Russia
CT2130,Uncommon,Day/Night/Rain/Snow,March to June,N/A,40.5,84.8,Two,Gamma,China
CT2131,Uncommon,Day/Night/Rain/Snow,March to June,N/A,73.1,-38.9,Two,Gamma,Greenland
CT2132,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,64.2,Two,Gamma,Kazakhstan
CT2133,Uncommon,Day/Night/Rain,March to June,N/A,30.6,111.8,Two,Gamma,China
CT2134,Uncommon,Day/Night/Rain,March to June,N/A,15.3,-15.1,Two,Gamma,Senegal
CT2135,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.6,105.5,Two,Gamma,Russia
CT2136,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,73.7,Two,Gamma,Russia
CT2137,Uncommon,Day/Night/Rain,September to December,N/A,-35.6,-72.2,Two,Gamma,Chile
CT2138,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.9,153,Two,Gamma,Russia
CT2139,Uncommon,Day/Night/Rain/Snow,March to June,N/A,76.7,-42,Two,Gamma,Greenland
CT2140,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.9,-92.8,Two,Gamma,Canada
CT2141,Uncommon,Day/Night/Rain/Snow,March to June,N/A,62.4,88,Two,Gamma,Russia
CT2142,Uncommon,Day/Night/Rain,March to June,N/A,6.4,118.2,Two,Gamma,Philippines
CT2143,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,51.5,Two,Gamma,Russia
CT2144,Uncommon,Day/Night/Rain/Snow,March to June,N/A,34.4,99.1,Two,Gamma,China
CT2145,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,-135.6,Two,Gamma,Canada
CT2146,Uncommon,Day/Night/Rain/Snow,March to June,N/A,61.7,143.5,Two,Gamma,Russia
CT2147,Uncommon,Day/Night/Rain/Snow,March to June,N/A,42.8,38.9,Two,Gamma,Russia
CT2148,Uncommon,Day/Night/Rain/Snow,March to June,N/A,53.2,18.2,Two,Gamma,Poland
CT2149,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.6,-156.2,Two,Gamma,United States of America
CT2150,Uncommon,Day/Night/Rain,September to December,N/A,-32.8,140.4,Two,Gamma,Australia
CT2151,Uncommon,Day/Night/Rain/Snow,March to June,N/A,45.1,19.8,Two,Gamma,Serbia
CT2152,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.1,122.9,Two,Gamma,Russia
CT2153,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,111.8,Two,Gamma,Russia
CT2154,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,137.2,Two,Gamma,Russia
CT2155,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,89.6,Two,Gamma,China
CT2156,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,111.8,Two,Gamma,Mongolia
CT2157,Uncommon,Day/Night/Rain,March to June,N/A,1.8,40.4,Two,Gamma,Kenya
CT2158,Uncommon,Day/Night/Rain/Snow,March to June,N/A,25.2,121.3,Two,Gamma,China
CT2159,Uncommon,Day/Night/Rain,September to December,N/A,-9,124.5,Two,Gamma,Indonesia
CT2160,Uncommon,Day/Night/Rain/Snow,March to June,N/A,72.6,-30.9,Two,Gamma,Greenland
CT2161,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,81.7,Two,Gamma,China
CT2162,Uncommon,Day/Night/Rain,March to June,N/A,25.2,-11.9,Two,Gamma,Mauritania
CT2163,Uncommon,Day/Night/Rain/Snow,March to June,N/A,62.4,-127.7,Two,Gamma,Canada
CT2164,Uncommon,Day/Night/Rain,March to June,N/A,25.2,-80.1,Two,Gamma,United States of America
CT2165,Uncommon,Day/Night/Rain,March to June,N/A,13.8,122.9,Two,Gamma,Philippines
CT2166,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,-156.2,Two,Gamma,United States of America
CT2167,Uncommon,Day/Night/Rain/Snow,March to June,N/A,65.2,-84.8,Two,Gamma,Canada
CT2168,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.6,86.4,Two,Gamma,Russia
CT2169,Uncommon,Day/Night/Rain,March to June,N/A,31.9,-83.3,Two,Gamma,United States of America
CT2170,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.1,-83.3,Two,Gamma,Canada
CT2171,Uncommon,Day/Night/Rain,September to December,N/A,-19.7,119.7,Two,Gamma,Australia
CT2172,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,-64.2,Two,Gamma,Canada
CT2173,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.1,-127.7,Two,Gamma,Canada
CT2174,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.1,-145.1,Two,Gamma,United States of America
CT2175,Uncommon,Day/Night/Rain/Snow,March to June,N/A,47.2,-73.7,Two,Gamma,Canada
CT2176,Uncommon,Day/Night/Rain/Snow,March to June,N/A,77.1,-43.6,Two,Gamma,Greenland
CT2177,Uncommon,Day/Night/Rain,March to June,N/A,1.8,-50,Two,Gamma,Brazil
CT2178,Uncommon,Day/Night/Rain/Snow,March to June,N/A,40.5,130.8,Two,Gamma,North Korea
CT2179,Uncommon,Day/Night/Rain/Snow,March to June,N/A,53.2,73.7,Two,Gamma,Kazakhstan
CT2180,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.8,-165.7,Two,Gamma,United States of America
CT2181,Uncommon,Day/Night/Rain,March to June,N/A,30.6,-5.6,Two,Gamma,Morocco
CT2182,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75,99.1,Two,Gamma,Russia
CT2183,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.1,-67.4,Two,Gamma,Canada
CT2184,Uncommon,Day/Night/Rain/Snow,March to June,N/A,49.3,34.1,Two,Gamma,Ukraine
CT2185,Uncommon,Day/Night/Rain,March to June,N/A,19.6,50,Two,Gamma,Saudi Arabia
CT2186,Uncommon,Day/Night/Rain,March to June,N/A,25.2,103.9,Two,Gamma,China
CT2187,Uncommon,Day/Night/Rain,September to December,N/A,-27.1,153,Two,Gamma,Australia
CT2188,Uncommon,Day/Night/Rain/Snow,March to June,N/A,41.7,-73.7,Two,Gamma,United States of America
CT2189,Uncommon,Day/Night/Rain/Snow,March to June,N/A,76.7,-35.7,Two,Gamma,Greenland
CT2190,Uncommon,Day/Night/Rain/Snow,March to June,N/A,43.9,73.7,Two,Gamma,Kazakhstan
CT2191,Uncommon,Day/Night/Rain/Snow,March to June,N/A,59.3,-132.4,Two,Gamma,Canada
CT2192,Uncommon,Day/Night/Rain/Snow,March to June,N/A,46.1,-72.2,Two,Gamma,Canada
CT2193,Uncommon,Day/Night/Rain,March to June,N/A,16.8,2.4,Two,Gamma,Mali
CT2194,Uncommon,Day/Night/Rain,March to June,N/A,6.4,48.4,Two,Gamma,Somalia
CT2195,Uncommon,Day/Night/Rain/Snow,March to June,N/A,42.8,88,Two,Gamma,China
CT2196,Uncommon,Day/Night/Rain/Snow,March to June,N/A,73.6,-35.7,Two,Gamma,Greenland
CT2197,Uncommon,Day/Night/Rain,March to June,N/A,29.3,110.2,Two,Gamma,China
CT2198,Uncommon,Day/Night/Rain/Snow,March to June,N/A,60.1,-165.7,Two,Gamma,United States of America
CT2199,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.8,65.8,Two,Gamma,Russia
CT2200,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,91.2,Two,Gamma,Russia
CT2201,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.8,124.5,Two,Gamma,Russia
CT2202,Uncommon,Day/Night/Rain,March to June,N/A,21,8.7,Two,Gamma,Niger
CT2203,Uncommon,Day/Night/Rain,March to June,N/A,29.3,119.7,Two,Gamma,China
CT2204,Uncommon,Day/Night/Rain/Snow,March to June,N/A,59.3,-165.7,Two,Gamma,United States of America
CT2205,Uncommon,Day/Night/Rain/Snow,March to June,N/A,69.5,103.9,Two,Gamma,Russia
CT2206,Uncommon,Day/Night/Rain/Snow,March to June,N/A,48.3,-102.3,Two,Gamma,United States of America
CT2207,Uncommon,Day/Night/Rain/Snow,March to June,N/A,61.7,-46.8,Two,Gamma,Greenland
CT2208,Uncommon,Day/Night/Rain,September to December,N/A,-9,-45.2,Two,Gamma,Brazil
CT2209,Uncommon,Day/Night/Rain,March to June,N/A,22.5,-5.6,Two,Gamma,Mali
CT2210,Uncommon,Day/Night/Rain/Snow,March to June,N/A,49.3,99.1,Two,Gamma,Mongolia
CT2211,Uncommon,Day/Night/Rain,March to June,N/A,1.8,115,Two,Gamma,Indonesia
CT2212,Uncommon,Day/Night/Rain,September to December,N/A,-12.1,-70.6,Two,Gamma,Peru
CT2213,Uncommon,Day/Night/Rain/Snow,March to June,N/A,46.1,-99.1,Two,Gamma,United States of America
CT2214,Uncommon,Day/Night/Rain,March to June,N/A,27.9,-113.4,Two,Gamma,Mexico
CT2215,Uncommon,Day/Night/Rain/Snow,March to June,N/A,51.3,16.7,Two,Gamma,Poland
CT2216,Uncommon,Day/Night/Rain,September to December,N/A,-47.8,-69,Two,Gamma,Argentina
CT2217,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,18.2,Two,Gamma,Sweden
CT2218,Uncommon,Day/Night/Rain/Snow,March to June,N/A,59.3,89.6,Two,Gamma,Russia
CT2219,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,80.1,Two,Gamma,Russia
CT2220,Uncommon,Day/Night/Rain/Snow,March to June,N/A,61.7,108.6,Two,Gamma,Russia
CT2221,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.8,103.9,Two,Gamma,Russia
CT2222,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.6,69,Two,Gamma,Russia
CT2223,Uncommon,Day/Night/Rain,March to June,N/A,12.4,43.6,Two,Gamma,Djibouti
CT2224,Uncommon,Day/Night/Rain/Snow,March to June,N/A,65.9,21.4,Two,Gamma,Sweden
CT2225,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.1,105.5,Two,Gamma,Russia
CT2226,Uncommon,Day/Night/Rain,September to December,N/A,-30,124.5,Two,Gamma,Australia
CT2227,Uncommon,Day/Night/Rain/Snow,March to June,N/A,62.4,59.5,Two,Gamma,Russia
CT2228,Uncommon,Day/Night/Rain/Snow,March to June,N/A,47.2,13.5,Two,Gamma,Austria
CT2229,Uncommon,Day/Night/Rain,September to December,N/A,-7.4,-38.9,Two,Gamma,Brazil
CT2230,Uncommon,Day/Night/Rain/Snow,March to June,N/A,57.7,94.4,Two,Gamma,Russia
CT2231,Uncommon,Day/Night/Rain,March to June,N/A,31.9,11.9,Two,Gamma,Libya
CT2232,Uncommon,Day/Night/Rain,September to December,N/A,-50.9,-70.6,Two,Gamma,Argentina
CT2233,Uncommon,Day/Night/Rain/Snow,March to June,N/A,73.1,99.1,Two,Gamma,Russia
CT2234,Uncommon,Day/Night/Rain,September to December,N/A,-7.4,-78.5,Two,Gamma,Peru
CT2235,Uncommon,Day/Night/Rain,September to December,N/A,-13.6,23,Two,Gamma,Zambia
CT2236,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.6,-88,Two,Gamma,Canada
CT2237,Uncommon,Day/Night/Rain/Snow,March to June,N/A,60.1,153,Two,Gamma,Russia
CT2238,Uncommon,Day/Night/Rain,March to June,N/A,16.8,51.5,Two,Gamma,Yemen
CT2239,Uncommon,Day/Night/Rain,March to June,N/A,22.5,59.5,Two,Gamma,Oman
CT2240,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,35.7,Two,Gamma,Russia
CT2241,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.1,-34.1,Two,Gamma,Greenland
CT2242,Uncommon,Day/Night/Rain/Snow,March to June,N/A,36.9,35.7,Two,Gamma,Turkey
CT2243,Uncommon,Day/Night/Rain,March to June,N/A,30.6,38.9,Two,Gamma,Saudi Arabia
CT2244,Uncommon,Day/Night/Rain,March to June,N/A,42.8,2.4,Two,Gamma,France
CT2245,Uncommon,Day/Night/Rain/Snow,March to June,N/A,59.3,62.6,Two,Gamma,Russia
CT2246,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,107,Two,Gamma,Russia
CT2247,Uncommon,Day/Night/Rain/Snow,March to June,N/A,61.7,162.6,Two,Gamma,Russia
CT2248,Uncommon,Day/Night/Rain/Snow,March to June,N/A,76.3,-64.2,Two,Gamma,Greenland
CT2249,Uncommon,Day/Night/Rain,September to December,N/A,-30,-62.6,Two,Gamma,Argentina
CT2250,Uncommon,Day/Night/Rain/Snow,March to June,N/A,73.6,-121.3,Two,Gamma,Canada
CT2251,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.9,70.6,Two,Gamma,Russia
CT2252,Uncommon,Day/Night/Rain/Snow,March to June,N/A,51.3,59.5,Two,Gamma,Russia
CT2253,Uncommon,Day/Night/Rain,September to December,N/A,-19.7,143.5,Two,Gamma,Australia
CT2254,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.6,102.3,Two,Gamma,Russia
CT2255,Uncommon,Day/Night/Rain/Snow,March to June,N/A,67.8,135.6,Two,Gamma,Russia
CT2256,Uncommon,Day/Night/Rain/Snow,March to June,N/A,38.1,83.3,Two,Gamma,China
CT2257,Uncommon,Day/Night/Rain/Snow,March to June,N/A,53.2,-73.7,Two,Gamma,Canada
CT2258,Uncommon,Day/Night/Rain/Snow,March to June,N/A,41.7,64.2,Two,Gamma,Uzbekistan
CT2259,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.4,103.9,Two,Gamma,Russia
CT2260,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.4,34.1,Two,Gamma,Russia
CT2261,Uncommon,Day/Night/Rain/Snow,March to June,N/A,69.5,129.3,Two,Gamma,Russia
CT2262,Uncommon,Day/Night/Rain,March to June,N/A,21,19.8,Two,Gamma,Chad
CT2263,Uncommon,Day/Night/Rain/Snow,March to June,N/A,48.3,59.5,Two,Gamma,Kazakhstan
CT2264,Uncommon,Day/Night/Rain/Snow,March to June,N/A,41.7,78.5,Two,Gamma,Kyrgyzstan
CT2265,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.1,-51.5,Two,Gamma,Greenland
CT2266,Uncommon,Day/Night/Rain,September to December,N/A,-32.8,148.3,Two,Gamma,Australia
CT2267,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.1,141.9,Two,Gamma,Russia
CT2268,Uncommon,Day/Night/Rain,March to June,N/A,27.9,110.2,Two,Gamma,China
CT2269,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,59.5,Two,Gamma,Russia
CT2270,Uncommon,Day/Night/Rain/Snow,March to June,N/A,60.1,143.5,Two,Gamma,Russia
CT2271,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,-175.2,Two,Gamma,Russia
CT2272,Uncommon,Day/Night/Rain/Snow,March to June,N/A,76.7,-95.9,Two,Gamma,Canada
CT2273,Uncommon,Day/Night/Rain,March to June,N/A,36.9,-122.9,Two,Gamma,United States of America
CT2274,Uncommon,Day/Night/Rain/Snow,March to June,N/A,63.8,-97.5,Two,Gamma,Canada
CT2275,Uncommon,Day/Night/Rain/Snow,March to June,N/A,66.5,-83.3,Two,Gamma,Canada
CT2276,Uncommon,Day/Night/Rain,September to December,N/A,-31.4,138.8,Two,Gamma,Australia
CT2277,Uncommon,Day/Night/Rain/Snow,March to June,N/A,50.3,113.4,Two,Gamma,Russia
CT2278,Uncommon,Day/Night/Rain/Snow,March to June,N/A,47.2,11.9,Two,Gamma,Austria
CT2279,Uncommon,Day/Night/Rain,March to June,N/A,34.4,37.3,Two,Gamma,Syrian Arab Republic
CT2280,Uncommon,Day/Night/Rain/Snow,March to June,N/A,50.3,56.3,Two,Gamma,Kazakhstan
CT2281,Uncommon,Day/Night/Rain/Snow,March to June,N/A,46.1,135.6,Two,Gamma,Russia
CT2282,Uncommon,Day/Night/Rain/Snow,March to June,N/A,64.5,-172.1,Two,Gamma,Russia
CT2283,Uncommon,Day/Night/Rain/Snow,March to June,N/A,71.1,111.8,Two,Gamma,Russia
CT2284,Uncommon,Day/Night/Rain/Snow,March to June,N/A,60.1,89.6,Two,Gamma,Russia
CT2285,Uncommon,Day/Night/Rain/Snow,March to June,N/A,49.3,97.5,Two,Gamma,Mongolia
CT2286,Uncommon,Day/Night/Rain/Snow,March to June,N/A,36.9,127.7,Two,Gamma,South Korea
CT2287,Uncommon,Day/Night/Rain/Snow,March to June,N/A,56.8,116.6,Two,Gamma,Russia
CT2288,Uncommon,Day/Night/Rain,September to December,N/A,-21.2,56.3,Two,Gamma,Mauritius
CT2289,Uncommon,Day/Night/Rain,March to June,N/A,21,86.4,Two,Gamma,India
CT2290,Uncommon,Day/Night/Rain/Snow,March to June,N/A,60.1,-121.3,Two,Gamma,Canada
CT2291,Uncommon,Day/Night/Rain,September to December,N/A,-12.1,137.2,Two,Gamma,Australia
CT2292,Uncommon,Day/Night/Rain,March to June,N/A,0.3,111.8,Two,Gamma,Indonesia
CT2293,Uncommon,Day/Night/Rain,March to June,N/A,22.5,-102.3,Two,Gamma,Mexico
CT2294,Uncommon,Day/Night/Rain,March to June,N/A,10.9,34.1,Two,Gamma,Sudan
CT2295,Uncommon,Day/Night/Rain/Snow,March to June,N/A,55.1,121.3,Two,Gamma,Russia
CT2296,Uncommon,Day/Night/Rain,September to December,N/A,-2.8,111.8,Two,Gamma,Indonesia
CT2297,Uncommon,Day/Night/Rain,March to June,N/A,30.6,-91.2,Two,Gamma,United States of America
CT2298,Uncommon,Day/Night/Rain,March to June,N/A,33.2,-116.6,Two,Gamma,United States of America
CT2299,Uncommon,Day/Night/Rain,September to December,N/A,-10.5,32.5,Two,Gamma,Zambia
CT2300,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75,-95.9,Two,Gamma,Canada
CT2301,Uncommon,Day/Night/Rain/Snow,March to June,N/A,65.9,35.7,Two,Gamma,Russia
CT2302,Uncommon,Day/Night/Rain/Snow,March to June,N/A,65.2,132.4,Two,Gamma,Russia
CT2303,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.4,143.5,Two,Gamma,Russia
CT2304,Uncommon,Day/Night/Rain,September to December,N/A,-19.7,13.5,Two,Gamma,Namibia
CT2305,Uncommon,Day/Night/Rain/Snow,March to June,N/A,75.8,-18.2,Two,Gamma,Greenland
CT2306,Uncommon,Day/Night/Rain/Snow,March to June,N/A,70.6,97.5,Two,Gamma,Russia
CT2307,Uncommon,Day/Night/Rain/Snow,March to June,N/A,46.1,-111.8,Two,Gamma,United States of America
CT2308,Uncommon,Day/Night/Rain/Snow,March to June,N/A,69.5,29.3,Two,Gamma,Finland
CT2309,Uncommon,Day/Night/Rain/Snow,March to June,N/A,68.9,-70.6,Two,Gamma,Canada
